"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"F7BPPXZS","journalArticle","1991","Moosleitner, Fritz","Ein Urnenfriedhof der Mittleren Bronzezeit in Schernberg","Archäologie in Österreich","","","","","","1991","2017-01-19 09:35:30","2017-01-19 09:35:30","","37-38","","1","2","","","Ein Urnenfriedhof der Mittleren Bronzezeit in Schernberg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F8G8UAQK","journalArticle","1977","Ertl, Rudolf","Ein bemerkenswerter urnenfelderzeitlicher Lanzenspitzenfund aus dem oberen Mölltal","Carinthia I","","","","","","1977","2017-01-19 09:35:28","2017-01-19 09:35:28","","19-21","","","167","","","Ein bemerkenswerter urnenfelderzeitlicher Lanzenspitzenfund aus dem oberen Mölltal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FA9ZBKRV","journalArticle","1956","Childe, V.G.","Notes on the Chronology of the Hungarian Bronze Age","Acta Archaeologica Academiae Scientiarum Hungaricae","","","","","","1956","2017-01-19 10:40:55","2017-01-19 10:40:55","","291-299","","","7","","","Notes on the Chronology of the Hungarian Bronze Age","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBX6U4MZ","journalArticle","1959","Uzsoki, A.","Előzetes jelentés a Mosonszentmiklós-Jánosházapusztai bronzkori temető ásatásának eredményéről","Arrabona","","","","","","1959","2017-01-19 10:40:56","2017-01-19 10:40:56","","53-73","","","1","","","Előzetes jelentés a Mosonszentmiklós-Jánosházapusztai bronzkori temető ásatásának eredményéről","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FCK83NDI","book","2015","Hennig, Hilke; Frank, Christa","Das urnenfelder- und hallstattzeitliche Gräberfeld von Sengkofen, Gemeinde Mintraching, Landkreis Regensburg","","","","","","","2015","2017-01-19 09:35:29","2017-01-19 09:35:29","","","","","","","","Das urnenfelder- und hallstattzeitliche Gräberfeld von Sengkofen, Gemeinde Mintraching, Landkreis Regensburg","Materialien zur Archäologie in der Oberpfalz","5","","","Dr. Faustus","Büchenbach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FDI6Z7VU","bookSection","1990","Furmánek, V.; Václav-Oždáni, O.","Kontakte der Hügelgräberkulturen und des Kulturkomplexes der südöstlichen Urnenfelder","Beiträge zur Geschichte und Kultur der mitteleuropäischen Bronzezeit","","","","","","1990","2017-01-19 10:40:55","2017-01-19 10:40:55","","129-142","","","","","","Kontakte der Hügelgräberkulturen und des Kulturkomplexes der südöstlichen Urnenfelder","","","","","Deutschen Akademie der Wissenschaften der DDR","Berlin","","","","","","","","","","","","Bronze Age Hungary","","Furmánek, V.; Horst, F.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FF47CQ8S","journalArticle","1996","Hasenhündl, Gerhard","Zwei vollständige Spindlersfelder Fibeln im Gräberfeld von Hollabrunn ""An der Aspersdorfer Straße""","Archäologie Österreichs","","","","","","1996","2017-01-19 09:35:29","2017-01-19 09:35:29","","25-26","","2","7","","","Zwei vollständige Spindlersfelder Fibeln im Gräberfeld von Hollabrunn ""An der Aspersdorfer Straße""","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FFCS74PQ","journalArticle","2011","Mödlinger, Marianne","Technologie und Entwicklung. Zur Herstellung der früh bronzezeitlichen Dolche aus Hainburg/Teichtal und Mannersdorf am Leithagebirge, Niederösterreich","Archäologie Österreichs","","","","","","2011","2017-01-19 09:35:30","2017-01-19 09:35:30","","45-50","","1","22","","","Technologie und Entwicklung. Zur Herstellung der früh bronzezeitlichen Dolche aus Hainburg/Teichtal und Mannersdorf am Leithagebirge, Niederösterreich","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FFKMIE5N","bookSection","1987","Romsauer, Peter; Veliačik, L.","Entwicklung und Beziehung der Besiedlung der Lausitzer und mitteldonauländischen Urnenfelder in der Westslowakei","Die Urnenfelderkulturen Mitteleuropas, Symposium Liblice 21. - 25. 10. 1985","","","","","","1987","2017-01-19 09:35:31","2017-01-19 09:35:31","","287-294","","","","","","Entwicklung und Beziehung der Besiedlung der Lausitzer und mitteldonauländischen Urnenfelder in der Westslowakei","","","","","Archäologisches Institut der Tschechoslowakischen Akademie der Wissenschaften","Praha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FFR72KWU","journalArticle","1968","Hartyányi, B.; Nováki, M.; Patay, P.","Növényi mag- és termésleletek magyarországon az újkőkortól a XVIII. Századig","Magyar Mezőgazdasági Múzeum Évkönyve","","","","","","1968","2017-01-19 10:40:55","2017-01-19 10:40:55","","5-84","","","1967-1968","","","Növényi mag- és termésleletek magyarországon az újkőkortól a XVIII. Századig","","","","","","","","","","","","","","","","","","Bronze Age Hungary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FGD8XQXJ","thesis","1988","Lauermann, Ernst","Archäologische Landesaufnahme aller ur- und frühgeschichtlichen Fundstellen des Gerichtsbezirkes Stockerau (Forschungsstand 1984)","","","","","","","1988","2017-01-19 09:35:30","2017-01-19 09:35:30","","","393 Bl.","","","","","Archäologische Landesaufnahme aller ur- und frühgeschichtlichen Fundstellen des Gerichtsbezirkes Stockerau (Forschungsstand 1984)","","","","","Universität Wien","Wien","","","Dissertation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJ53TQ4S","bookSection","1982","Hänsel, B.","Südosteuropa zwischen 1600 und 1000 v. Chr.","Südosteuropa zwischen 1600 und 1000 v. Chr.","","","","","","1982","2017-01-19 10:40:55","2017-01-19 10:40:55","","1-38","","","","","","Südosteuropa zwischen 1600 und 1000 v. Chr.","Prähistorische Archäologie in Südosteuropa 1","","","","","Berlin","","","","","","","","","","","","Bronze Age Hungary","","Hänsel, B.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FJN2GMCI","bookSection","2001","Penz, Martin","Späturnenfelder- und frühhallstattzeitliche Funde von der Höhensiedlung am Kapfensteiner Kogel in der Südoststeiermark","Die Drau-, Mur- und Raab-Region im 1. vorchristlichen Jahrtausend. Akten des internationalen interdisziplinären Symposiums vom 26. bis 29. April 2000 in Bad Radkersburg","","","","","","2001","2017-01-19 09:35:31","2017-01-19 09:35:31","","271-285","","","","","","Späturnenfelder- und frühhallstattzeitliche Funde von der Höhensiedlung am Kapfensteiner Kogel in der Südoststeiermark","Universitätsforschungen zur Prähistorischen Archäologie","78","","","Habelt","Bonn","","","","","","","","","","","","","","Lippert, Andreas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKNVZ54S","book","1990","Frank, Christa","Pleistozäne und holozäne Molluskenfauna aus Stillfried an der March: Ein Beitrag zur Ausgrabungsgeschichte von Stillfried un des Buhuberges nördlich von Stillfried","","","","","","","1990","2017-01-19 09:35:28","2017-01-19 09:35:28","","","","","","","","Pleistozäne und holozäne Molluskenfauna aus Stillfried an der March: Ein Beitrag zur Ausgrabungsgeschichte von Stillfried un des Buhuberges nördlich von Stillfried","Wissenschaftliche Mitteilungen aus dem Niederösterreichischen Landesmuseum","7","","","","St. Pölten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FM9EH9XT","journalArticle","1948","Hell, Martin","Grabfunde der Urnenfelderzeit aus Bergheim bei Salzburg","Archaeologia Austriaca","","","","","","1948","2017-01-19 09:35:29","2017-01-19 09:35:29","","38-43","","","1","","","Grabfunde der Urnenfelderzeit aus Bergheim bei Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMDD5Q6W","bookSection","2000","Gediga, Bogusław","Über die Forschungen der symbolischen Kultur des Urnenfelderkreises in der Bronze- und frühen Eisenzeit","Kultura symboliczna kręgu pól popielnicowych epoki brązu i wczesnej epoki żelaza w Europie Środkowej (Die symbolische Kultur des Urnenfelderkreises in der Bronze- und friihen Eisenzeit Mitteleuropas). Biskupińskie Prace Archeologiczne 1","","","","","","2000","2017-01-19 09:35:29","2017-01-19 09:35:29","","9-15","","","","","","Über die Forschungen der symbolischen Kultur des Urnenfelderkreises in der Bronze- und frühen Eisenzeit","","","","","Państwowe Muzeum Archeologiczne","Warszawa, Wrocław, Biskupin","","","","","","","","","","","","","","Gediga, Bogusław; Piotrowska, Danuta","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FP5C5CRR","journalArticle","1969","Dolenz, Heimo","Die Gräberfelder von Judendorf bei Villach","Jahrbuch des Stadtmuseums Villach","","","","","","1969","2017-01-19 09:35:28","2017-01-19 09:35:28","","","","","6","","","Die Gräberfelder von Judendorf bei Villach","","","","","","","","","","","","","","","","","","Hallstatt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQ2VA8ZH","bookSection","1988","Barg, Ferdinand","Wallstratigraphie und Siedlung von der Urnenfelderzeit bis ins Mittelalter","Stillfried. Archäologie - Anthropologie","","","","","","1988","2017-01-19 09:35:28","2017-01-19 09:35:28","","97-104","","","","","","Wallstratigraphie und Siedlung von der Urnenfelderzeit bis ins Mittelalter","Veröffentlichungen des Museums für Ur- und Frühgeschichte in Stillfried, Sonderband","3","","","","","","","","","","","","","","","","","","Felgenhauer, Fritz; Szilvássy, J.; Kritscher, H.; Hauser, G.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQN5RP4W","bookSection","1985","Heiling-Schmoll, Irene","Sonderbestattungen und Tierdepositionen","Ausgrabung in Stillfried : Stratigraphie von der Eiszeit bis zur Gegenwart","","","","","","1985","2017-01-19 09:35:29","2017-01-19 09:35:29","","43-48","","","","","","Sonderbestattungen und Tierdepositionen","Katalog des Niederösterreichischen Landesmuseums; N.F. 158","","","","Niederösterreichische Landesregierung","Wien","","","","","","","","","","","","Katalog","","Windl, Helmut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSE75JJK","bookSection","1985","Kaus, Margarete","Zum Forschungsstand der Urnenfelderzeit in Ostösterreich","Die Urnenfelderkulturen Mitteleuropas, Symposium Liblice 21. - 25. 10. 1985","","","","","","1985","2017-01-19 09:35:29","2017-01-19 09:35:29","","99-106","","","","","","Zum Forschungsstand der Urnenfelderzeit in Ostösterreich","","","","","Archäologisches Institut der Tschechoslowakischen Akademie der Wissenschaften","Praha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FSPJ4CHC","journalArticle","1973","Jockenhövel, Albrecht","Urnenfelderzeitliche Barren als Grabbeigaben","Archäologisches Korrespondenzblatt","","","","","","1973","2017-01-19 09:35:29","2017-01-19 09:35:29","","23-28","","","3","","","Urnenfelderzeitliche Barren als Grabbeigaben","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FU377DZ5","journalArticle","1958","Hell, Martin","Der Brandstattbühel, eine Höhensiedlung der Urnenfelder- und Latènezeit bei Schwarzach in Salzburg","Archaeologia Austriaca","","","","","","1958","2017-01-19 09:35:29","2017-01-19 09:35:29","","15-34","","","24","","","Der Brandstattbühel, eine Höhensiedlung der Urnenfelder- und Latènezeit bei Schwarzach in Salzburg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FU4UB8UD","journalArticle","1981","Sydow, Wilhelm; Rodriguez, Helgard","Die Höhensiedlung auf dem Breitegg, Osttirol","Archaeologia Austriaca","","","","","","1981","2017-01-19 09:35:32","2017-01-19 09:35:32","","89-118","","","65","","","Die Höhensiedlung auf dem Breitegg, Osttirol","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUX57SED","book","1970","Dohle, Gisela","Die Urnenfelderkultur im Neuwieder Becken","","","","","","","1970","2017-01-19 09:35:28","2017-01-19 09:35:28","","","","","","","","Die Urnenfelderkultur im Neuwieder Becken","Jahrb. Gesch. u. Kunst Mittelrhein Beiheft","2","","","","Neuwied","","","","","","","","","","","","Late Bronze Age","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FV89BKKJ","bookSection","1987","Šaldová, Věra","Einige Fragen der Urnenfelderzeit in Westböhmen","Die Urnenfelderkulturen Mitteleuropas, Symposium Liblice 21. - 25. 10. 1985","","","","","","1987","2017-01-19 09:35:31","2017-01-19 09:35:31","","201-202","","","","","","Einige Fragen der Urnenfelderzeit in Westböhmen","","","","","Archäologisches Institut der Tschechoslowakischen Akademie der Wissenschaften","Praha","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FW5U5S3I","journalArticle","1987","Kramer, Dieter; Urban, Otto Helmut","Die prähistorische Höhensiedlung auf dem Kulm bei Weiz, Oststeiermark","Archaeologia Austriaca","","","","","","1987","2017-01-19 09:35:30","2017-01-19 09:35:30","","101-120","","","71","","","Die prähistorische Höhensiedlung auf dem Kulm bei Weiz, Oststeiermark","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
